"int","int_label","has_participant","participant_label","has_dissociation_constant","dissociation_constant_value","dissociation_constant_error","is_confirmed_by","is_outcome_of"
"http://rdf.freebase.com/ns/m.0hyzvrh","20095591-TFIIIAp43-Interaction-7","http://rdf.freebase.com/ns/m.0hy_2s5","Zinc Finger Protein p1-8","http://rdf.freebase.com/ns/m.0hy_1wb","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvrq","20095591-TFIIIAp43-Interaction-3","http://rdf.freebase.com/ns/m.0hy_2fm","20095591-TFIIIAp43-3","http://rdf.freebase.com/ns/m.0hy_1t9","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvrq","20095591-TFIIIAp43-Interaction-3","http://rdf.freebase.com/ns/m.0hyzx7_","Zinc finger protein TFIIIA","http://rdf.freebase.com/ns/m.0hy_1t9","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvry","20095591-TFIIIAp43-Interaction-2","http://rdf.freebase.com/ns/m.0hy_1sv","20095591-TFIIIAp43-2","http://rdf.freebase.com/ns/m.0hy_1r_","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvry","20095591-TFIIIAp43-Interaction-2","http://rdf.freebase.com/ns/m.0hyzx7_","Zinc finger protein TFIIIA","http://rdf.freebase.com/ns/m.0hy_1r_","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvs4","20095591-TFIIIAp43-Interaction-10","http://rdf.freebase.com/ns/m.0hy_1sv","20095591-TFIIIAp43-2","http://rdf.freebase.com/ns/m.0hy_1v0","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvs4","20095591-TFIIIAp43-Interaction-10","http://rdf.freebase.com/ns/m.0hy_3tk","Zinc Finger Protein p1-4","http://rdf.freebase.com/ns/m.0hy_1v0","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvsc","20095591-TFIIIAp43-Interaction-9","http://rdf.freebase.com/ns/m.0hy_3tk","Zinc Finger Protein p1-4","http://rdf.freebase.com/ns/m.0hy_1vp","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvsc","20095591-TFIIIAp43-Interaction-9","http://rdf.freebase.com/ns/m.0hyzx87","20095591-TFIIIAp43-1","http://rdf.freebase.com/ns/m.0hy_1vp","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvsl","20095591-TFIIIAp43-Interaction-8","http://rdf.freebase.com/ns/m.0hy_2j6","20095591-TFIIIAp43-4","http://rdf.freebase.com/ns/m.0hy_1vx","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvsl","20095591-TFIIIAp43-Interaction-8","http://rdf.freebase.com/ns/m.0hy_2s5","Zinc Finger Protein p1-8","http://rdf.freebase.com/ns/m.0hy_1vx","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvst","20095591-TFIIIAp43-Interaction-4","http://rdf.freebase.com/ns/m.0hy_2j6","20095591-TFIIIAp43-4","http://rdf.freebase.com/ns/m.0hy_1vg","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvst","20095591-TFIIIAp43-Interaction-4","http://rdf.freebase.com/ns/m.0hyzx7_","Zinc finger protein TFIIIA","http://rdf.freebase.com/ns/m.0hy_1vg","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvt0","20095591-TFIIIAp43-Interaction-5","http://rdf.freebase.com/ns/m.0hy_2s5","Zinc Finger Protein p1-8","http://rdf.freebase.com/ns/m.0hy_1tl","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvt0","20095591-TFIIIAp43-Interaction-5","http://rdf.freebase.com/ns/m.0hyzx87","20095591-TFIIIAp43-1","http://rdf.freebase.com/ns/m.0hy_1tl","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvt7","20095591-TFIIIAp43-Interaction-1","http://rdf.freebase.com/ns/m.0hyzx7_","Zinc finger protein TFIIIA","http://rdf.freebase.com/ns/m.0hyzx77","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvt7","20095591-TFIIIAp43-Interaction-1","http://rdf.freebase.com/ns/m.0hyzx87","20095591-TFIIIAp43-1","http://rdf.freebase.com/ns/m.0hyzx77","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvtg","20095591-TFIIIAp43-Interaction-6","http://rdf.freebase.com/ns/m.0hy_1sv","20095591-TFIIIAp43-2","http://rdf.freebase.com/ns/m.0hy_1tt","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvtg","20095591-TFIIIAp43-Interaction-6","http://rdf.freebase.com/ns/m.0hy_2s5","Zinc Finger Protein p1-8","http://rdf.freebase.com/ns/m.0hy_1tt","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvtp","20095591-TFIIIAp43-Interaction-11","http://rdf.freebase.com/ns/m.0hy_2fm","20095591-TFIIIAp43-3","http://rdf.freebase.com/ns/m.0hy_1v7","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hyzvtp","20095591-TFIIIAp43-Interaction-11","http://rdf.freebase.com/ns/m.0hy_3tk","Zinc Finger Protein p1-4","http://rdf.freebase.com/ns/m.0hy_1v7","0.0",,"http://rdf.freebase.com/ns/m.0hyzwy6","http://rdf.freebase.com/ns/m.0hyzvmp"
"http://rdf.freebase.com/ns/m.0hz25_z","20843027-CD44-Interaction-5","http://rdf.freebase.com/ns/m.0hz2ktx","20843027-CD44-3","http://rdf.freebase.com/ns/m.0hz2c41","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz25_z","20843027-CD44-Interaction-5","http://rdf.freebase.com/ns/m.0hz2nst","CD44-Fc","http://rdf.freebase.com/ns/m.0hz2c41","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz260d","20843027-CD44-Interaction-1","http://rdf.freebase.com/ns/m.0hz2bfb","20843027-CD44-1","http://rdf.freebase.com/ns/m.0hz2bh7","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz260d","20843027-CD44-Interaction-1","http://rdf.freebase.com/ns/m.0hz2bkx","CD44 glycoprotein HABD","http://rdf.freebase.com/ns/m.0hz2bh7","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz260v","20843027-CD44-Interaction-4","http://rdf.freebase.com/ns/m.0hz2d8p","20843027-CD44-2","http://rdf.freebase.com/ns/m.0hz2c4b","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz260v","20843027-CD44-Interaction-4","http://rdf.freebase.com/ns/m.0hz2nst","CD44-Fc","http://rdf.freebase.com/ns/m.0hz2c4b","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz2611","20843027-CD44-Interaction-2","http://rdf.freebase.com/ns/m.0hz2bkx","CD44 glycoprotein HABD","http://rdf.freebase.com/ns/m.0hz2c4s","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz2611","20843027-CD44-Interaction-2","http://rdf.freebase.com/ns/m.0hz2d8p","20843027-CD44-2","http://rdf.freebase.com/ns/m.0hz2c4s","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz2618","20843027-CD44-Interaction-3","http://rdf.freebase.com/ns/m.0hz2bkx","CD44 glycoprotein HABD","http://rdf.freebase.com/ns/m.0hz2c4k","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz2618","20843027-CD44-Interaction-3","http://rdf.freebase.com/ns/m.0hz2ktx","20843027-CD44-3","http://rdf.freebase.com/ns/m.0hz2c4k","0.0",,"http://rdf.freebase.com/ns/m.0hz2bg9","http://rdf.freebase.com/ns/m.0hz259b"
"http://rdf.freebase.com/ns/m.0hz3mmy","20809562-ASR-Interaction-2","http://rdf.freebase.com/ns/m.0j5n3rq","aniline-substituted sulforhodamine analogue","http://rdf.freebase.com/ns/m.0j5n7s_","0.0",,"http://rdf.freebase.com/ns/m.0j5n41w","http://rdf.freebase.com/ns/m.0hz3m30"
"http://rdf.freebase.com/ns/m.0hz3mmy","20809562-ASR-Interaction-2","http://rdf.freebase.com/ns/m.0j5n7s5","20809562-ASR-2","http://rdf.freebase.com/ns/m.0j5n7s_","0.0",,"http://rdf.freebase.com/ns/m.0j5n41w","http://rdf.freebase.com/ns/m.0hz3m30"
"http://rdf.freebase.com/ns/m.0hz3mn4","20809562-ASR-Interaction-3","http://rdf.freebase.com/ns/m.0j5n3rq","aniline-substituted sulforhodamine analogue","http://rdf.freebase.com/ns/m.0j5n82r","0.0",,"http://rdf.freebase.com/ns/m.0j5n41w","http://rdf.freebase.com/ns/m.0hz3m30"
"http://rdf.freebase.com/ns/m.0hz3mn4","20809562-ASR-Interaction-3","http://rdf.freebase.com/ns/m.0j5n7vd","20809562-ASR-3","http://rdf.freebase.com/ns/m.0j5n82r","0.0",,"http://rdf.freebase.com/ns/m.0j5n41w","http://rdf.freebase.com/ns/m.0hz3m30"
"http://rdf.freebase.com/ns/m.0hz3mnc","20809562-ASR-Interaction-1","http://rdf.freebase.com/ns/m.0j5n3rf","20809562-ASR-1","http://rdf.freebase.com/ns/m.0j5n42h","0.0",,"http://rdf.freebase.com/ns/m.0j5n41w","http://rdf.freebase.com/ns/m.0hz3m30"
"http://rdf.freebase.com/ns/m.0hz3mnc","20809562-ASR-Interaction-1","http://rdf.freebase.com/ns/m.0j5n3rq","aniline-substituted sulforhodamine analogue","http://rdf.freebase.com/ns/m.0j5n42h","0.0",,"http://rdf.freebase.com/ns/m.0j5n41w","http://rdf.freebase.com/ns/m.0hz3m30"
"http://rdf.freebase.com/ns/m.0hz3mnm","20809562-ASR-Interaction-4","http://rdf.freebase.com/ns/m.0j5n3rq","aniline-substituted sulforhodamine analogue","http://rdf.freebase.com/ns/m.0j5nd1n","0.0",,"http://rdf.freebase.com/ns/m.0j5n41w","http://rdf.freebase.com/ns/m.0hz3m30"
"http://rdf.freebase.com/ns/m.0hz3mnm","20809562-ASR-Interaction-4","http://rdf.freebase.com/ns/m.0j5n7v2","20809562-ASR-4","http://rdf.freebase.com/ns/m.0j5nd1n","0.0",,"http://rdf.freebase.com/ns/m.0j5n41w","http://rdf.freebase.com/ns/m.0hz3m30"
"http://rdf.freebase.com/ns/m.0hz7j_p","17150645-human influenza B virus-Interaction-1","http://rdf.freebase.com/ns/m.0hz7k9n","human influenza B virus","http://rdf.freebase.com/ns/m.0hz7kbs","4.5e-08",,"http://rdf.freebase.com/ns/m.0hz7kbj","http://rdf.freebase.com/ns/m.0hz7jwx"
"http://rdf.freebase.com/ns/m.0hz7j_p","17150645-human influenza B virus-Interaction-1","http://rdf.freebase.com/ns/m.0hz7kb6","17150645-human influenza B virus-1","http://rdf.freebase.com/ns/m.0hz7kbs","4.5e-08",,"http://rdf.freebase.com/ns/m.0hz7kbj","http://rdf.freebase.com/ns/m.0hz7jwx"
"http://rdf.freebase.com/ns/m.0hz7klx","15044012-bovine thrombin-Interaction-1","http://rdf.freebase.com/ns/m.0gjwgk2","Bovine Thrombin","http://rdf.freebase.com/ns/m.0hz7kth","1.68e-07",,"http://rdf.freebase.com/ns/m.0hz7ksm","http://rdf.freebase.com/ns/m.0hz7kjx"
"http://rdf.freebase.com/ns/m.0hz7klx","15044012-bovine thrombin-Interaction-1","http://rdf.freebase.com/ns/m.0hz7kr_","15044012-bovine thrombin-1","http://rdf.freebase.com/ns/m.0hz7kth","1.68e-07",,"http://rdf.freebase.com/ns/m.0hz7ksm","http://rdf.freebase.com/ns/m.0hz7kjx"
"http://rdf.freebase.com/ns/m.0hzgh95","15740156-protein farnesyltransferase-Interaction-1","http://rdf.freebase.com/ns/m.0hzghfz","15740156-protein farnesyltransferase-1","http://rdf.freebase.com/ns/m.0hzghkf","1.5e-09",,"http://rdf.freebase.com/ns/m.0hzghjq","http://rdf.freebase.com/ns/m.0hzggq3"
"http://rdf.freebase.com/ns/m.0hzgjgb","16002787-thrombin-Interaction-1","http://rdf.freebase.com/ns/m.0hzgjv9","16002787-thrombin-1","http://rdf.freebase.com/ns/m.0hzgjwf","3.43e-08",,"http://rdf.freebase.com/ns/m.0hzgjw4","http://rdf.freebase.com/ns/m.0hzgjdn"
"http://rdf.freebase.com/ns/m.0hzgjgk","16002787-thrombin-Interaction-2","http://rdf.freebase.com/ns/m.0hzgjy8","16002787-thrombin-2","http://rdf.freebase.com/ns/m.0hzgjyl","2.89e-08",,"http://rdf.freebase.com/ns/m.0hzgjw4","http://rdf.freebase.com/ns/m.0hzgjdn"
"http://rdf.freebase.com/ns/m.0hzy0l0","20348540-Hfq-Interaction-2","http://rdf.freebase.com/ns/m.0j5n16r","20348540-Hfq-2","http://rdf.freebase.com/ns/m.0j5n1b0","0.0",,"http://rdf.freebase.com/ns/m.0j5n0gj","http://rdf.freebase.com/ns/m.0hzy0jb"
"http://rdf.freebase.com/ns/m.0hzy0l7","20348540-Hfq-Interaction-1","http://rdf.freebase.com/ns/m.0j5n0g0","20348540-Hfq-1","http://rdf.freebase.com/ns/m.0j5n0gt","0.0",,"http://rdf.freebase.com/ns/m.0j5n0gj","http://rdf.freebase.com/ns/m.0hzy0jb"
"http://rdf.freebase.com/ns/m.0hzy0lg","20348540-Hfq-Interaction-3","http://rdf.freebase.com/ns/m.0j5n1_9","20348540-Hfq-3","http://rdf.freebase.com/ns/m.0j5n202","0.0",,"http://rdf.freebase.com/ns/m.0j5n0gj","http://rdf.freebase.com/ns/m.0hzy0jb"
"http://rdf.freebase.com/ns/m.0j2_0yl","18835173-Thrombin-Interaction-4","http://rdf.freebase.com/ns/m.0dl5p7w","Human Thrombin","http://rdf.freebase.com/ns/m.0j2_1d7","1.65e-08",,"http://rdf.freebase.com/ns/m.0j2_11n","http://rdf.freebase.com/ns/m.0j2_0tm"
"http://rdf.freebase.com/ns/m.0j2_0yl","18835173-Thrombin-Interaction-4","http://rdf.freebase.com/ns/m.0j2_12y","18835173-Thrombin-Ma-1","http://rdf.freebase.com/ns/m.0j2_1d7","1.65e-08",,"http://rdf.freebase.com/ns/m.0j2_11n","http://rdf.freebase.com/ns/m.0j2_0tm"
"http://rdf.freebase.com/ns/m.0j2_0yt","18835173-Thrombin-Interaction-1","http://rdf.freebase.com/ns/m.0j2_118","18835173-Thrombin-1","http://rdf.freebase.com/ns/m.0j2_11y","1.05e-08",,"http://rdf.freebase.com/ns/m.0j2_11n","http://rdf.freebase.com/ns/m.0j2_0tm"
"http://rdf.freebase.com/ns/m.0j2_0z0","18835173-Thrombin-Interaction-2","http://rdf.freebase.com/ns/m.0j2_144","18835173-Thrombin-2","http://rdf.freebase.com/ns/m.0j2_160","7.2e-09",,"http://rdf.freebase.com/ns/m.0j2_11n","http://rdf.freebase.com/ns/m.0j2_0tm"
"http://rdf.freebase.com/ns/m.0j2_0z7","18835173-Thrombin-Interaction-3","http://rdf.freebase.com/ns/m.0j2_197","18835173-Thrombin-3","http://rdf.freebase.com/ns/m.0j2_19n","1.65e-08",,"http://rdf.freebase.com/ns/m.0j2_11n","http://rdf.freebase.com/ns/m.0j2_0tm"
"http://rdf.freebase.com/ns/m.0j2mc05","18537265-FOXO1a-Interaction-2","http://rdf.freebase.com/ns/m.0j2mgbd","18537265-FOXO1a-2","http://rdf.freebase.com/ns/m.0j2mghk","1.26e-07",,"http://rdf.freebase.com/ns/m.0j2mdnk","http://rdf.freebase.com/ns/m.0j2mbqd"
"http://rdf.freebase.com/ns/m.0j2mc0d","18537265-FOXO1a-Interaction-1","http://rdf.freebase.com/ns/m.0j2mdmz","18537265-FOXO1a-1","http://rdf.freebase.com/ns/m.0j2mdpq","3.3e-08",,"http://rdf.freebase.com/ns/m.0j2mdnk","http://rdf.freebase.com/ns/m.0j2mbqd"
"http://rdf.freebase.com/ns/m.0j2mc0m","18537265-FOXO1a-Interaction-3","http://rdf.freebase.com/ns/m.0j2mh2b","18537265-FOXO1a-3","http://rdf.freebase.com/ns/m.0j2mh5z","2.98e-07",,"http://rdf.freebase.com/ns/m.0j2mdnk","http://rdf.freebase.com/ns/m.0j2mbqd"
"http://rdf.freebase.com/ns/m.0j2zptj","18637731-HIV-RT-Interaction-7","http://rdf.freebase.com/ns/m.0j2zpzl","HIV-RT","http://rdf.freebase.com/ns/m.0j2zqbm","4.4e-09",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zptj","18637731-HIV-RT-Interaction-7","http://rdf.freebase.com/ns/m.0j2zqb7","18637731-HIV-RT-7","http://rdf.freebase.com/ns/m.0j2zqbm","4.4e-09",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zptr","18637731-HIV-RT-Interaction-5","http://rdf.freebase.com/ns/m.0j2zpzl","HIV-RT","http://rdf.freebase.com/ns/m.0j2zq70","2.3e-09",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zptr","18637731-HIV-RT-Interaction-5","http://rdf.freebase.com/ns/m.0j2zq6p","18637731-HIV-RT-5","http://rdf.freebase.com/ns/m.0j2zq70","2.3e-09",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zpv5","18637731-HIV-RT-Interaction-3","http://rdf.freebase.com/ns/m.0j2zpzl","HIV-RT","http://rdf.freebase.com/ns/m.0j2zq3b","6.6e-10",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zpv5","18637731-HIV-RT-Interaction-3","http://rdf.freebase.com/ns/m.0j2zq2w","18637731-HIV-RT-3","http://rdf.freebase.com/ns/m.0j2zq3b","6.6e-10",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zpvd","18637731-HIV-RT-Interaction-4","http://rdf.freebase.com/ns/m.0j2zpzl","HIV-RT","http://rdf.freebase.com/ns/m.0j2zq5b","1.7e-09",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zpvd","18637731-HIV-RT-Interaction-4","http://rdf.freebase.com/ns/m.0j2zq50","18637731-HIV-RT-4","http://rdf.freebase.com/ns/m.0j2zq5b","1.7e-09",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zpvm","18637731-HIV-RT-Interaction-2","http://rdf.freebase.com/ns/m.0j2zpzl","HIV-RT","http://rdf.freebase.com/ns/m.0j2zq16","2.76e-07",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zpvm","18637731-HIV-RT-Interaction-2","http://rdf.freebase.com/ns/m.0j2zq0y","18637731-HIV-RT-2","http://rdf.freebase.com/ns/m.0j2zq16","2.76e-07",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zpvv","18637731-HIV-RT-Interaction-1","http://rdf.freebase.com/ns/m.0j2zpzl","HIV-RT","http://rdf.freebase.com/ns/m.0j2zp_j","5.2e-08",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zpvv","18637731-HIV-RT-Interaction-1","http://rdf.freebase.com/ns/m.0j2zpzv","18637731-HIV-RT-1","http://rdf.freebase.com/ns/m.0j2zp_j","5.2e-08",,"http://rdf.freebase.com/ns/m.0j2zp_3","http://rdf.freebase.com/ns/m.0j2zpsg"
"http://rdf.freebase.com/ns/m.0j2zwj3","18617415-Tetracyclines-Interaction-2","http://rdf.freebase.com/ns/m.0j2zwy3","18617415-Tetracyclines-2","http://rdf.freebase.com/ns/m.0j2zwyv","1.97e-07",,"http://rdf.freebase.com/ns/m.0j2zwtj","http://rdf.freebase.com/ns/m.0j2zwgb"
"http://rdf.freebase.com/ns/m.0j2zwj_","18617415-Tetracyclines-Interaction-1","http://rdf.freebase.com/ns/m.0j2zwt0","18617415-Tetracyclines-1","http://rdf.freebase.com/ns/m.0j2zwtz","3.578e-07",,"http://rdf.freebase.com/ns/m.0j2zwtj","http://rdf.freebase.com/ns/m.0j2zwgb"
"http://rdf.freebase.com/ns/m.0j2zwjb","18617415-Tetracyclines-Interaction-3","http://rdf.freebase.com/ns/m.0j2zx0k","18617415-Tetracyclines-3","http://rdf.freebase.com/ns/m.0j2zx19","4.24e-07",,"http://rdf.freebase.com/ns/m.0j2zwtj","http://rdf.freebase.com/ns/m.0j2zwgb"
"http://rdf.freebase.com/ns/m.0j2zwjk","18617415-Tetracyclines-Interaction-6","http://rdf.freebase.com/ns/m.0j2zxdr","18617415-Tetracyclines-6","http://rdf.freebase.com/ns/m.0j2zxg7","1.006e-07",,"http://rdf.freebase.com/ns/m.0j2zwtj","http://rdf.freebase.com/ns/m.0j2zwgb"
"http://rdf.freebase.com/ns/m.0j2zwjs","18617415-Tetracyclines-Interaction-4","http://rdf.freebase.com/ns/m.0j2zx56","18617415-Tetracyclines-4","http://rdf.freebase.com/ns/m.0j2zx5_","6.36e-08",,"http://rdf.freebase.com/ns/m.0j2zwtj","http://rdf.freebase.com/ns/m.0j2zwgb"
"http://rdf.freebase.com/ns/m.0j2zwk6","18617415-Tetracyclines-Interaction-5","http://rdf.freebase.com/ns/m.0j2zx95","18617415-Tetracyclines-5","http://rdf.freebase.com/ns/m.0j2zxb6","4.83e-07",,"http://rdf.freebase.com/ns/m.0j2zwtj","http://rdf.freebase.com/ns/m.0j2zwgb"
"http://rdf.freebase.com/ns/m.0j2zwkf","18617415-Tetracyclines-Interaction-7","http://rdf.freebase.com/ns/m.0j2zxp2","18617415-Tetracyclines-7","http://rdf.freebase.com/ns/m.0j2zxpq","7.07e-08",,"http://rdf.freebase.com/ns/m.0j2zwtj","http://rdf.freebase.com/ns/m.0j2zwgb"
"http://rdf.freebase.com/ns/m.0j2zzv0","18763762-Glycosylation-Interaction-1","http://rdf.freebase.com/ns/m.0j2zz_b","18763762-Glycosylation-1","http://rdf.freebase.com/ns/m.0j2zz_x","4.5e-07",,"http://rdf.freebase.com/ns/m.0j2zz_l","http://rdf.freebase.com/ns/m.0j2zzrz"
"http://rdf.freebase.com/ns/m.0j30vbl","18803393-L. acidophilus-Interaction-1","http://rdf.freebase.com/ns/m.0j30vgw","18803393-L. acidophilus-1","http://rdf.freebase.com/ns/m.0j30vhm","1.3e-08",,"http://rdf.freebase.com/ns/m.0j30vhw","http://rdf.freebase.com/ns/m.0j30wd6"
"http://rdf.freebase.com/ns/m.0j32bjy","19202068-BoNTArLc-Interaction-1","http://rdf.freebase.com/ns/m.0j32bk0","19202068-BoNTArLc-1","http://rdf.freebase.com/ns/m.0j32bwv","6.5e-08",,"http://rdf.freebase.com/ns/m.0j32bkn","http://rdf.freebase.com/ns/m.0j329dc"
"http://rdf.freebase.com/ns/m.0j32bjy","19202068-BoNTArLc-Interaction-1","http://rdf.freebase.com/ns/m.0j32bk9","Botulinum neurotoxin type A","http://rdf.freebase.com/ns/m.0j32bwv","6.5e-08",,"http://rdf.freebase.com/ns/m.0j32bkn","http://rdf.freebase.com/ns/m.0j329dc"
"http://rdf.freebase.com/ns/m.0j32blg","19202068-BoNTArLc-Interaction-2","http://rdf.freebase.com/ns/m.0j32bk9","Botulinum neurotoxin type A","http://rdf.freebase.com/ns/m.0j32b_7","8.6e-08",,"http://rdf.freebase.com/ns/m.0j32bkn","http://rdf.freebase.com/ns/m.0j329dc"
"http://rdf.freebase.com/ns/m.0j32blg","19202068-BoNTArLc-Interaction-2","http://rdf.freebase.com/ns/m.0j32blm","19202068-BoNTArLc-2","http://rdf.freebase.com/ns/m.0j32b_7","8.6e-08",,"http://rdf.freebase.com/ns/m.0j32bkn","http://rdf.freebase.com/ns/m.0j329dc"
"http://rdf.freebase.com/ns/m.0j32bm2","19202068-BoNTArLc-Interaction-3","http://rdf.freebase.com/ns/m.0j32bk9","Botulinum neurotoxin type A","http://rdf.freebase.com/ns/m.0j32c67","3.4e-08",,"http://rdf.freebase.com/ns/m.0j32bkn","http://rdf.freebase.com/ns/m.0j329dc"
"http://rdf.freebase.com/ns/m.0j32bm2","19202068-BoNTArLc-Interaction-3","http://rdf.freebase.com/ns/m.0j32bm7","19202068-BoNTArLc-3","http://rdf.freebase.com/ns/m.0j32c67","3.4e-08",,"http://rdf.freebase.com/ns/m.0j32bkn","http://rdf.freebase.com/ns/m.0j329dc"
"http://rdf.freebase.com/ns/m.0j32bmz","19202068-BoNTArLc-Interaction-4","http://rdf.freebase.com/ns/m.0j32bk9","Botulinum neurotoxin type A","http://rdf.freebase.com/ns/m.0j32c94","5.3e-08",,"http://rdf.freebase.com/ns/m.0j32bkn","http://rdf.freebase.com/ns/m.0j329dc"
